low_p,large_p,low_less,high_less,max_title,replace_title,win_rate,old_wins,new_wins,draws
3,6,0,1,0,4,2.0,92,2,0
3,6,0,3,0,1,2.0,90,2,1
3,6,0,3,0,2,2.0,86,2,0
3,6,0,4,0,3,2.0,82,2,2
3,6,0,4,0,4,2.0,79,2,0
3,6,0,4,0,5,2.0,78,2,1
3,6,0,5,0,3,2.0,84,2,1
3,6,0,5,0,4,2.0,81,2,3
3,6,1,2,0,1,2.0,79,2,1
3,6,1,4,0,1,2.0,85,2,0
3,6,1,4,0,2,2.0,87,2,1
3,6,1,4,0,4,2.0,87,2,0
3,6,2,3,0,1,2.0,90,2,0
3,6,2,4,0,2,2.0,84,2,0
3,6,3,4,0,4,2.0,89,2,2
3,6,3,5,0,1,2.0,88,2,2
3,6,3,5,0,4,2.0,85,2,0
3,6,4,5,0,1,2.0,81,2,0
3,6,4,5,0,4,2.0,89,2,0
3,6,4,5,0,5,2.0,81,2,0
3,7,0,1,0,1,2.0,89,2,0
3,7,0,1,0,2,2.0,86,2,1
3,7,0,2,0,3,2.0,80,2,1
3,7,0,3,0,1,2.0,93,2,0
3,7,0,4,0,3,2.0,84,2,0
3,7,0,5,0,2,2.0,81,2,0
3,7,0,5,0,3,2.0,84,2,1
3,7,1,2,0,2,2.0,91,2,1
3,7,1,2,0,4,2.0,86,2,0
3,7,1,3,0,5,2.0,88,2,0
3,7,1,4,0,1,2.0,91,2,0
3,7,1,4,0,2,2.0,85,2,1
3,7,1,4,0,4,2.0,85,2,1
3,7,1,5,0,1,2.0,91,2,0
3,7,1,5,0,4,2.0,83,2,4
3,7,2,3,0,1,2.0,88,2,0
3,7,2,3,0,2,2.0,88,2,1
3,7,2,3,1,5,2.0,85,2,0
3,7,2,4,0,1,2.0,87,2,0
3,7,2,4,0,2,2.0,87,2,1
3,7,2,4,0,3,2.0,82,2,0
3,7,2,4,0,4,2.0,84,2,1
3,7,2,5,0,3,2.0,89,2,0
3,7,3,4,0,4,2.0,83,2,1
3,7,3,5,0,1,2.0,89,2,1
3,7,3,5,0,2,2.0,85,2,0
3,7,4,5,0,3,2.0,89,2,1
3,8,0,1,0,1,2.0,85,2,0
3,8,0,1,0,4,2.0,90,2,1
3,8,0,2,0,2,2.0,88,2,1
3,8,0,2,0,5,2.0,85,2,1
3,8,0,3,0,2,2.0,87,2,1
3,8,0,4,0,2,2.0,85,2,0
3,8,0,4,0,4,2.0,87,2,1
3,8,0,4,0,5,2.0,87,2,0
3,8,0,5,0,5,2.0,89,2,0
3,8,1,2,0,5,2.0,79,2,0
3,8,1,3,0,3,2.0,81,2,0
3,8,1,3,0,5,2.0,87,2,0
3,8,1,4,0,3,2.0,85,2,0
3,8,1,4,0,4,2.0,86,2,1
3,8,1,5,0,1,2.0,84,2,0
3,8,1,5,0,3,2.0,90,2,1
3,8,2,3,0,2,2.0,86,2,1
3,8,2,3,0,5,2.0,80,2,1
3,8,2,4,0,4,2.0,86,2,0
3,8,2,5,0,4,2.0,84,2,0
3,8,2,5,0,5,2.0,86,2,1
3,8,3,4,0,2,2.0,81,2,2
3,8,3,4,0,4,2.0,84,2,0
3,8,4,5,0,2,2.0,86,2,0
3,8,4,5,0,5,2.0,87,2,1
3,9,0,1,0,4,2.0,86,2,2
3,9,0,2,0,1,2.0,89,2,1
3,9,0,3,0,2,2.0,88,2,0
3,9,0,3,0,3,2.0,79,2,1
3,9,0,4,0,5,2.0,86,2,2
3,9,0,5,0,2,2.0,91,2,1
3,9,1,2,0,3,2.0,88,2,1
3,9,1,3,0,2,2.0,82,2,1
3,9,1,3,0,3,2.0,90,2,1
3,9,1,3,0,4,2.0,89,2,1
3,9,1,4,0,2,2.0,77,2,1
3,9,1,4,0,4,2.0,86,2,1
3,9,1,5,0,2,2.0,82,2,1
3,9,1,5,0,4,2.0,82,2,2
3,9,2,3,0,2,2.0,88,2,1
3,9,2,3,0,5,2.0,87,2,1
3,9,2,4,0,5,2.0,85,2,1
3,9,2,5,0,3,2.0,82,2,1
3,9,2,5,1,4,2.0,84,2,1
3,9,3,4,0,1,2.0,82,2,1
3,9,4,5,0,1,2.0,91,2,1
3,9,4,5,0,2,2.0,82,2,0
3,9,4,5,0,4,2.0,84,2,1
3,9,4,5,0,5,2.0,83,2,0
4,5,0,5,0,2,2.0,86,2,0
4,5,1,2,0,5,2.0,84,2,3
4,5,1,3,0,3,2.0,85,2,1
4,5,1,4,0,2,2.0,84,2,0
4,5,1,4,1,2,2.0,83,2,2
4,5,1,5,0,1,2.0,92,2,1
4,5,1,5,0,2,2.0,85,2,0
4,5,1,5,0,3,2.0,86,2,1
4,5,2,3,0,2,2.0,87,2,0
4,5,3,4,0,1,2.0,87,2,0
4,5,3,4,0,2,2.0,84,2,0
4,5,3,5,0,3,2.0,90,2,0
4,5,3,5,0,5,2.0,86,2,1
4,6,0,1,0,2,2.0,85,2,3
4,6,0,1,0,3,2.0,87,2,0
4,6,0,2,0,1,2.0,90,2,1
4,6,0,3,0,3,2.0,87,2,1
4,6,0,4,0,3,2.0,83,2,2
4,6,0,4,0,5,2.0,87,2,0
4,6,1,2,0,4,2.0,85,2,0
4,6,1,3,0,1,2.0,91,2,1
4,6,1,4,0,3,2.0,87,2,1
4,6,1,5,0,5,2.0,80,2,0
4,6,1,5,1,3,2.0,85,2,0
4,6,2,3,0,1,2.0,88,2,0
4,6,2,3,0,2,2.0,82,2,1
4,6,2,4,0,1,2.0,90,2,0
4,6,2,5,0,3,2.0,86,2,0
4,6,3,4,0,4,2.0,87,2,0
4,6,3,5,0,1,2.0,91,2,3
4,7,0,1,0,4,2.0,83,2,1
4,7,0,1,0,5,2.0,82,2,0
4,7,0,2,0,3,2.0,84,2,0
4,7,0,5,0,1,2.0,85,2,1
4,7,0,5,0,2,2.0,83,2,1
4,7,1,2,0,2,2.0,86,2,0
4,7,1,2,0,3,2.0,86,2,1
4,7,1,2,0,4,2.0,86,2,0
4,7,1,3,0,1,2.0,87,2,2
4,7,1,3,0,2,2.0,82,2,0
4,7,1,3,0,3,2.0,87,2,1
4,7,1,3,0,5,2.0,88,2,0
4,7,1,4,0,3,2.0,83,2,2
4,7,1,4,0,5,2.0,85,2,1
4,7,1,5,0,1,2.0,86,2,2
4,7,1,5,0,4,2.0,84,2,1
4,7,2,3,0,3,2.0,90,2,0
4,7,2,3,0,5,2.0,89,2,0
4,7,2,4,0,4,2.0,84,2,1
4,7,2,5,0,2,2.0,83,2,1
4,7,2,5,0,4,2.0,86,2,0
4,7,3,4,0,3,2.0,85,2,0
4,7,3,5,0,5,2.0,87,2,0
4,7,4,5,0,2,2.0,84,2,0
4,7,4,5,0,5,2.0,90,2,1
4,8,0,2,0,1,2.0,88,2,1
4,8,0,3,0,2,2.0,83,2,1
4,8,1,2,0,2,2.0,87,2,0
4,8,1,3,0,2,2.0,87,2,2
4,8,1,3,0,3,2.0,88,2,1
4,8,1,4,0,1,2.0,85,2,1
4,8,1,4,0,4,2.0,84,2,1
4,8,1,5,0,1,2.0,85,2,0
4,8,1,5,0,3,2.0,87,2,0
4,8,2,4,0,2,2.0,83,2,1
4,8,3,5,0,2,2.0,90,2,1
4,8,3,5,0,3,2.0,86,2,0
4,8,3,5,0,4,2.0,85,2,0
4,8,3,5,0,5,2.0,87,2,0
4,8,4,5,0,2,2.0,83,2,0
4,8,4,5,0,3,2.0,85,2,1
4,8,4,5,0,4,2.0,79,2,1
4,9,0,1,0,3,2.0,83,2,0
4,9,0,2,0,3,2.0,83,2,1
4,9,0,2,0,5,2.0,90,2,0
4,9,0,3,0,2,2.0,85,2,3
4,9,0,3,0,5,2.0,85,2,0
4,9,0,5,0,4,2.0,82,2,0
4,9,0,5,1,5,2.0,83,2,4
4,9,1,2,0,4,2.0,83,2,0
4,9,2,3,0,1,2.0,86,2,0
4,9,2,3,0,4,2.0,81,2,2
4,9,2,4,0,2,2.0,84,2,2
4,9,2,4,0,3,2.0,87,2,1
4,9,2,4,0,5,2.0,88,2,1
4,9,2,5,0,2,2.0,89,2,1
4,9,2,5,0,5,2.0,87,2,0
4,9,3,4,0,3,2.0,84,2,2
4,9,3,5,0,5,2.0,85,2,1
4,9,3,5,1,3,2.0,89,2,1
4,9,4,5,0,1,2.0,90,2,1
4,9,4,5,0,2,2.0,83,2,0
4,9,4,5,0,3,2.0,90,2,0
4,9,4,5,0,4,2.0,83,2,0
5,6,0,1,0,1,2.0,83,2,0
5,6,0,1,0,4,2.0,87,2,0
5,6,0,4,0,1,2.0,85,2,1
5,6,0,4,0,5,2.0,87,2,0
5,6,0,5,0,2,2.0,86,2,0
5,6,0,5,0,4,2.0,85,2,1
5,6,0,5,0,5,2.0,87,2,2
5,6,1,2,0,2,2.0,86,2,1
5,6,1,3,0,1,2.0,88,2,0
5,6,1,3,0,2,2.0,88,2,1
5,6,1,4,0,3,2.0,85,2,1
5,6,1,4,0,4,2.0,80,2,0
5,6,1,4,0,5,2.0,84,2,0
5,6,1,5,0,1,2.0,87,2,2
5,6,1,5,0,3,2.0,88,2,1
5,6,2,3,0,2,2.0,80,2,2
5,6,2,4,0,5,2.0,85,2,1
5,6,2,5,0,1,2.0,80,2,0
5,6,2,5,0,3,2.0,77,2,1
5,6,2,5,1,4,2.0,78,2,0
5,6,3,4,0,3,2.0,83,2,0
5,6,3,4,0,4,2.0,87,2,1
5,6,3,5,0,2,2.0,81,2,3
5,6,3,5,0,3,2.0,84,2,1
5,6,4,5,0,1,2.0,88,2,1
5,7,0,2,0,2,2.0,85,2,0
5,7,0,2,0,5,2.0,86,2,0
5,7,0,2,1,2,2.0,86,2,1
5,7,0,3,0,1,2.0,81,2,2
5,7,0,3,0,3,2.0,85,2,0
5,7,0,5,0,5,2.0,86,2,1
5,7,1,2,0,2,2.0,88,2,0
5,7,1,2,0,5,2.0,80,2,1
5,7,1,3,0,1,2.0,87,2,1
5,7,1,4,0,2,2.0,80,2,0
5,7,1,4,0,4,2.0,88,2,0
5,7,1,4,0,5,2.0,86,2,1
5,7,1,5,0,1,2.0,88,2,1
5,7,1,5,0,2,2.0,92,2,0
5,7,1,5,0,5,2.0,89,2,1
5,7,2,3,0,1,2.0,89,2,1
5,7,2,4,0,4,2.0,85,2,1
5,7,2,5,0,2,2.0,86,2,2
5,7,3,4,0,2,2.0,82,2,2
5,7,3,5,0,1,2.0,88,2,0
5,7,3,5,0,2,2.0,85,2,0
5,7,3,5,0,3,2.0,92,2,0
5,7,3,5,0,4,2.0,81,2,0
5,7,4,5,0,4,2.0,82,2,0
5,8,0,1,0,4,2.0,81,2,1
5,8,0,2,0,2,2.0,82,2,1
5,8,0,3,0,1,2.0,83,2,0
5,8,0,4,0,2,2.0,84,2,0
5,8,0,5,0,3,2.0,92,2,0
5,8,0,5,0,5,2.0,89,2,1
5,8,1,2,1,2,2.0,78,2,2
5,8,1,3,0,3,2.0,81,2,1
5,8,1,4,0,5,2.0,83,2,1
5,8,2,3,0,4,2.0,87,2,0
5,8,2,4,0,1,2.0,81,2,1
5,8,2,5,0,4,2.0,88,2,3
5,8,2,5,0,5,2.0,84,2,1
5,8,3,4,0,3,2.0,82,2,1
5,8,3,5,0,5,2.0,78,2,1
5,8,4,5,0,4,2.0,84,2,0
5,9,0,1,0,2,2.0,82,2,1
5,9,0,2,0,2,2.0,87,2,0
5,9,0,2,0,3,2.0,86,2,1
5,9,0,3,0,2,2.0,86,2,2
5,9,0,4,0,4,2.0,88,2,0
5,9,0,5,0,3,2.0,89,2,0
5,9,0,5,0,5,2.0,83,2,2
5,9,1,2,0,1,2.0,92,2,0
5,9,1,2,0,2,2.0,90,2,0
5,9,1,2,0,3,2.0,84,2,0
5,9,1,3,0,2,2.0,82,2,1
5,9,1,5,0,2,2.0,89,2,1
5,9,1,5,0,3,2.0,85,2,1
5,9,1,5,0,4,2.0,77,2,0
5,9,2,3,0,5,2.0,82,2,0
5,9,2,4,0,3,2.0,88,2,0
5,9,2,4,0,4,2.0,81,2,0
5,9,2,5,0,2,2.0,84,2,1
5,9,3,4,0,2,2.0,81,2,1
5,9,3,4,0,5,2.0,87,2,0
5,9,4,5,0,1,2.0,89,2,0
5,9,4,5,0,2,2.0,78,2,0
5,9,4,5,0,3,2.0,86,2,0
5,9,4,5,0,4,2.0,91,2,0
0,1,0,1,0,5,1.0,86,1,0
0,1,0,2,0,1,1.0,87,1,1
0,1,0,2,0,4,1.0,78,1,1
0,1,0,3,0,1,1.0,86,1,1
0,1,0,3,0,2,1.0,87,1,0
0,1,0,4,0,5,1.0,82,1,0
0,1,0,5,0,4,1.0,93,1,1
0,1,1,3,0,1,1.0,90,1,0
0,1,1,3,0,4,1.0,87,1,0
0,1,1,4,0,3,1.0,90,1,0
0,1,1,5,0,3,1.0,86,1,0
0,1,2,3,0,1,1.0,87,1,1
0,1,2,4,0,2,1.0,88,1,1
0,1,2,4,0,3,1.0,89,1,2
0,1,2,4,0,4,1.0,89,1,1
0,1,2,4,0,5,1.0,81,1,2
0,1,2,5,0,1,1.0,91,1,0
0,1,2,5,0,3,1.0,81,1,0
0,1,2,5,0,5,1.0,84,1,1
0,1,3,5,0,2,1.0,86,1,0
0,1,3,5,0,4,1.0,90,1,1
0,1,4,5,0,2,1.0,86,1,1
0,1,4,5,0,4,1.0,83,1,1
0,2,0,2,0,2,1.0,86,1,1
0,2,0,2,0,5,1.0,84,1,0
0,2,0,3,0,2,1.0,88,1,0
0,2,0,3,0,3,1.0,82,1,0
0,2,0,3,0,4,1.0,86,1,2
0,2,0,4,0,4,1.0,84,1,0
0,2,0,5,0,1,1.0,82,1,1
0,2,0,5,0,4,1.0,82,1,0
0,2,0,5,0,5,1.0,87,1,1
0,2,1,2,0,1,1.0,87,1,0
0,2,1,2,0,5,1.0,87,1,0
0,2,1,3,0,3,1.0,89,1,0
0,2,1,4,0,3,1.0,82,1,1
0,2,1,4,0,4,1.0,88,1,1
0,2,1,4,0,5,1.0,86,1,0
0,2,1,5,0,4,1.0,83,1,2
0,2,2,3,0,5,1.0,90,1,0
0,2,2,4,0,3,1.0,86,1,0
0,2,2,5,0,2,1.0,84,1,1
0,2,3,4,0,4,1.0,91,1,0
0,2,4,5,0,5,1.0,85,1,1
0,3,0,1,0,2,1.0,85,1,2
0,3,0,1,0,3,1.0,85,1,0
0,3,0,2,0,1,1.0,86,1,1
0,3,0,2,0,3,1.0,85,1,0
0,3,0,2,0,5,1.0,83,1,0
0,3,0,3,0,2,1.0,82,1,0
0,3,0,3,0,5,1.0,93,1,1
0,3,0,4,0,3,1.0,82,1,2
0,3,0,5,0,2,1.0,89,1,1
0,3,0,5,0,4,1.0,87,1,1
0,3,1,2,0,5,1.0,84,1,0
0,3,1,3,0,1,1.0,84,1,2
0,3,1,3,0,3,1.0,86,1,0
0,3,1,3,0,4,1.0,92,1,0
0,3,1,4,0,4,1.0,81,1,2
0,3,1,4,0,5,1.0,80,1,0
0,3,1,5,0,1,1.0,90,1,1
0,3,1,5,0,2,1.0,81,1,1
0,3,2,3,0,5,1.0,89,1,0
0,3,2,4,0,1,1.0,90,1,1
0,3,2,4,0,5,1.0,88,1,1
0,3,2,5,0,1,1.0,94,1,0
0,3,2,5,0,3,1.0,81,1,4
0,3,2,5,0,4,1.0,85,1,1
0,3,3,4,0,2,1.0,84,1,3
0,3,3,4,0,3,1.0,82,1,1
0,3,3,4,0,4,1.0,83,1,1
0,3,3,4,0,5,1.0,88,1,0
0,3,3,5,0,5,1.0,85,1,0
0,3,4,5,0,3,1.0,83,1,2
0,3,4,5,0,5,1.0,82,1,2
0,4,0,1,0,3,1.0,88,1,2
0,4,0,1,0,5,1.0,87,1,0
0,4,0,2,0,2,1.0,87,1,2
0,4,0,2,0,5,1.0,93,1,1
0,4,0,3,0,4,1.0,85,1,0
0,4,0,4,0,1,1.0,83,1,0
0,4,0,4,0,4,1.0,77,1,1
0,4,0,5,0,2,1.0,87,1,0
0,4,0,5,0,5,1.0,88,1,1
0,4,1,3,0,1,1.0,91,1,0
0,4,1,3,0,3,1.0,84,1,1
0,4,1,3,0,4,1.0,84,1,3
0,4,1,3,0,5,1.0,83,1,0
0,4,1,4,0,2,1.0,85,1,0
0,4,1,4,0,3,1.0,79,1,1
0,4,1,4,0,4,1.0,83,1,1
0,4,1,4,0,5,1.0,89,1,0
0,4,1,5,0,1,1.0,82,1,0
0,4,1,5,0,3,1.0,81,1,1
0,4,2,3,0,4,1.0,89,1,0
0,4,2,5,0,1,1.0,88,1,1
0,4,2,5,0,2,1.0,79,1,0
0,4,2,5,0,3,1.0,83,1,1
0,4,3,4,0,2,1.0,89,1,0
0,4,3,4,0,3,1.0,79,1,1
0,4,3,5,0,1,1.0,88,1,1
0,4,4,5,0,1,1.0,87,1,1
0,4,4,5,0,4,1.0,83,1,0
0,4,4,5,0,5,1.0,82,1,2
0,5,0,1,0,3,1.0,84,1,0
0,5,0,3,0,1,1.0,88,1,2
0,5,0,3,0,2,1.0,81,1,1
0,5,0,3,0,5,1.0,86,1,3
0,5,0,4,0,2,1.0,88,1,0
0,5,0,4,0,4,1.0,88,1,0
0,5,0,5,0,1,1.0,87,1,0
0,5,1,2,0,1,1.0,88,1,0
0,5,1,2,0,2,1.0,85,1,0
0,5,1,2,0,5,1.0,83,1,1
0,5,1,3,0,2,1.0,89,1,2
0,5,1,4,0,1,1.0,91,1,1
0,5,1,4,0,3,1.0,82,1,0
0,5,2,3,0,3,1.0,83,1,0
0,5,2,3,0,4,1.0,87,1,0
0,5,2,4,0,5,1.0,88,1,1
0,5,2,5,0,2,1.0,83,1,0
0,5,2,5,0,5,1.0,85,1,0
0,5,3,4,0,5,1.0,92,1,0
0,5,3,5,0,2,1.0,86,1,2
0,5,3,5,0,5,1.0,89,1,0
0,5,4,5,0,1,1.0,91,1,0
0,5,4,5,0,4,1.0,85,1,0
0,6,0,2,0,3,1.0,90,1,1
0,6,0,3,0,1,1.0,91,1,0
0,6,0,3,0,3,1.0,88,1,1
0,6,0,4,0,2,1.0,87,1,0
0,6,0,5,0,4,1.0,94,1,1
0,6,0,5,0,5,1.0,80,1,0
0,6,1,3,0,4,1.0,79,1,1
0,6,1,4,0,1,1.0,89,1,0
0,6,1,4,0,2,1.0,89,1,0
0,6,1,5,0,1,1.0,85,1,1
0,6,2,4,0,3,1.0,85,1,0
0,6,2,4,0,4,1.0,89,1,0
0,6,2,5,0,1,1.0,85,1,1
0,6,2,5,0,3,1.0,89,1,0
0,6,2,5,0,4,1.0,83,1,2
0,6,3,4,0,2,1.0,84,1,1
0,6,3,4,0,4,1.0,83,1,0
0,6,3,5,0,5,1.0,90,1,0
0,6,4,5,0,4,1.0,87,1,2
0,6,4,5,0,5,1.0,85,1,1
0,7,0,1,0,4,1.0,85,1,0
0,7,0,2,0,2,1.0,85,1,1
0,7,0,3,0,2,1.0,85,1,1
0,7,0,3,0,3,1.0,86,1,0
0,7,0,4,0,3,1.0,89,1,0
0,7,0,4,0,5,1.0,92,1,0
0,7,0,5,0,4,1.0,81,1,0
0,7,1,2,0,4,1.0,87,1,0
0,7,1,3,0,5,1.0,91,1,1
0,7,1,4,0,3,1.0,87,1,0
0,7,1,4,0,4,1.0,86,1,1
0,7,1,4,0,5,1.0,88,1,0
0,7,1,5,0,1,1.0,85,1,0
0,7,1,5,0,2,1.0,88,1,1
0,7,1,5,0,3,1.0,90,1,0
0,7,2,3,0,2,1.0,85,1,0
0,7,2,3,0,3,1.0,86,1,1
0,7,2,4,0,2,1.0,88,1,0
0,7,2,5,0,1,1.0,94,1,0
0,7,2,5,0,2,1.0,85,1,0
0,7,2,5,0,3,1.0,86,1,0
0,7,2,5,0,4,1.0,87,1,0
0,7,2,5,0,5,1.0,84,1,1
0,7,3,4,0,4,1.0,79,1,1
0,7,3,5,0,1,1.0,90,1,0
0,7,3,5,0,4,1.0,89,1,1
0,7,3,5,0,5,1.0,85,1,0
0,7,4,5,0,1,1.0,82,1,0
0,8,0,1,0,4,1.0,84,1,0
0,8,0,4,0,2,1.0,85,1,0
0,8,0,5,0,2,1.0,85,1,0
0,8,0,5,0,3,1.0,83,1,1
0,8,1,2,0,1,1.0,87,1,3
0,8,1,2,0,2,1.0,89,1,0
0,8,1,2,0,5,1.0,82,1,0
0,8,1,3,0,1,1.0,84,1,1
0,8,1,3,0,3,1.0,82,1,1
0,8,1,4,0,5,1.0,82,1,1
0,8,1,5,0,3,1.0,80,1,1
0,8,2,3,0,4,1.0,84,1,0
0,8,2,3,0,5,1.0,88,1,1
0,8,2,4,0,1,1.0,92,1,1
0,8,2,4,0,4,1.0,89,1,0
0,8,2,5,0,2,1.0,89,1,1
0,8,2,5,0,3,1.0,88,1,1
0,8,2,5,0,4,1.0,83,1,1
0,8,2,5,0,5,1.0,85,1,1
0,8,3,5,0,3,1.0,88,1,1
0,8,3,5,0,5,1.0,85,1,0
0,8,4,5,0,1,1.0,91,1,0
0,8,4,5,0,3,1.0,86,1,2
0,9,0,1,0,1,1.0,87,1,0
0,9,0,1,0,3,1.0,92,1,0
0,9,0,1,0,4,1.0,90,1,2
0,9,0,2,0,4,1.0,78,1,3
0,9,0,3,0,2,1.0,89,1,2
0,9,0,3,0,3,1.0,78,1,3
0,9,0,3,0,4,1.0,90,1,0
0,9,0,4,0,3,1.0,83,1,2
0,9,0,4,0,5,1.0,86,1,0
0,9,0,5,0,2,1.0,83,1,0
0,9,1,2,0,1,1.0,94,1,0
0,9,1,3,0,1,1.0,90,1,1
0,9,1,5,0,5,1.0,88,1,1
0,9,2,3,0,2,1.0,88,1,1
0,9,2,3,0,4,1.0,87,1,0
0,9,2,4,0,2,1.0,90,1,1
0,9,2,4,0,3,1.0,86,1,2
0,9,2,5,0,3,1.0,92,1,0
0,9,2,5,0,4,1.0,84,1,1
0,9,3,4,0,1,1.0,86,1,2
0,9,3,4,0,2,1.0,83,1,0
0,9,3,5,0,3,1.0,91,1,0
0,9,4,5,0,4,1.0,82,1,0
1,2,0,1,0,1,1.0,93,1,0
1,2,0,1,0,3,1.0,90,1,0
1,2,0,1,0,5,1.0,92,1,0
1,2,0,2,0,4,1.0,84,1,1
1,2,0,3,0,3,1.0,84,1,1
1,2,0,3,0,4,1.0,88,1,0
1,2,0,4,0,2,1.0,89,1,0
1,2,0,4,0,3,1.0,88,1,0
1,2,0,4,0,4,1.0,86,1,1
1,2,0,5,0,1,1.0,88,1,2
1,2,0,5,0,3,1.0,91,1,0
1,2,0,5,0,4,1.0,88,1,3
1,2,0,5,1,2,1.0,82,1,3
1,2,1,2,0,3,1.0,91,1,1
1,2,1,2,0,4,1.0,91,1,0
1,2,1,4,0,2,1.0,90,1,2
1,2,1,4,0,5,1.0,87,1,1
1,2,1,5,0,4,1.0,90,1,0
1,2,1,5,1,5,1.0,87,1,2
1,2,2,3,0,4,1.0,86,1,0
1,2,2,3,0,5,1.0,90,1,0
1,2,2,4,0,1,1.0,85,1,0
1,2,2,4,0,3,1.0,85,1,1
1,2,2,4,0,4,1.0,88,1,0
1,2,2,5,0,4,1.0,86,1,0
1,2,2,5,0,5,1.0,87,1,1
1,2,3,4,0,3,1.0,88,1,0
1,2,3,4,0,4,1.0,84,1,2
1,2,3,4,0,5,1.0,87,1,1
1,2,3,5,0,1,1.0,90,1,2
1,2,3,5,0,3,1.0,86,1,2
1,2,4,5,0,1,1.0,83,1,1
1,2,4,5,0,3,1.0,85,1,1
1,2,4,5,0,5,1.0,90,1,2
1,3,0,1,0,3,1.0,92,1,1
1,3,0,1,0,5,1.0,89,1,0
1,3,0,2,0,1,1.0,93,1,0
1,3,0,2,0,2,1.0,85,1,2
1,3,0,2,0,4,1.0,90,1,0
1,3,0,3,0,1,1.0,84,1,0
1,3,0,3,0,5,1.0,86,1,1
1,3,0,4,0,4,1.0,83,1,1
1,3,0,5,0,2,1.0,88,1,3
1,3,1,3,0,1,1.0,84,1,1
1,3,1,3,0,2,1.0,78,1,1
1,3,1,3,0,3,1.0,84,1,0
1,3,1,3,0,4,1.0,84,1,0
1,3,1,3,0,5,1.0,79,1,1
1,3,1,4,0,4,1.0,82,1,0
1,3,1,5,0,2,1.0,90,1,0
1,3,2,3,0,3,1.0,83,1,1
1,3,2,3,0,4,1.0,87,1,2
1,3,2,3,0,5,1.0,86,1,0
1,3,2,4,0,1,1.0,82,1,2
1,3,2,4,0,4,1.0,84,1,0
1,3,2,4,0,5,1.0,84,1,1
1,3,2,5,0,2,1.0,78,1,3
1,3,2,5,0,4,1.0,85,1,0
1,3,3,4,0,1,1.0,90,1,1
1,3,3,4,0,3,1.0,89,1,1
1,3,3,4,0,4,1.0,89,1,0
1,3,3,5,0,3,1.0,90,1,1
1,3,3,5,0,4,1.0,88,1,1
1,3,3,5,0,5,1.0,85,1,1
1,3,4,5,0,4,1.0,88,1,1
1,4,0,2,0,1,1.0,89,1,1
1,4,0,2,0,3,1.0,83,1,1
1,4,0,2,0,4,1.0,81,1,0
1,4,0,4,0,3,1.0,79,1,0
1,4,0,4,0,4,1.0,88,1,0
1,4,0,5,0,3,1.0,82,1,0
1,4,1,2,0,1,1.0,83,1,1
1,4,1,2,0,2,1.0,81,1,3
1,4,1,2,0,4,1.0,81,1,2
1,4,1,4,0,4,1.0,82,1,1
1,4,2,4,0,2,1.0,88,1,0
1,4,2,4,0,3,1.0,86,1,0
1,4,2,5,0,1,1.0,89,1,1
1,4,2,5,0,2,1.0,84,1,1
1,4,2,5,0,4,1.0,89,1,0
1,4,2,5,1,3,1.0,89,1,1
1,4,3,4,0,3,1.0,79,1,1
1,4,3,4,0,4,1.0,86,1,0
1,4,3,4,0,5,1.0,84,1,0
1,4,3,5,0,1,1.0,81,1,3
1,4,3,5,0,2,1.0,84,1,0
1,5,0,2,0,1,1.0,86,1,0
1,5,0,2,0,2,1.0,81,1,1
1,5,0,2,0,3,1.0,85,1,0
1,5,0,2,0,4,1.0,89,1,2
1,5,0,3,0,2,1.0,91,1,0
1,5,0,4,0,1,1.0,91,1,0
1,5,0,4,0,2,1.0,87,1,1
1,5,0,4,0,4,1.0,85,1,0
1,5,0,5,0,1,1.0,85,1,1
1,5,0,5,0,2,1.0,86,1,0
1,5,1,2,0,2,1.0,86,1,0
1,5,1,2,0,3,1.0,87,1,0
1,5,1,2,0,4,1.0,87,1,3
1,5,1,4,0,1,1.0,89,1,0
1,5,1,4,0,3,1.0,85,1,1
1,5,1,5,0,1,1.0,83,1,2
1,5,2,3,0,5,1.0,83,1,2
1,5,2,4,0,1,1.0,94,1,1
1,5,3,4,0,4,1.0,83,1,2
1,5,3,5,0,1,1.0,84,1,0
1,5,3,5,0,4,1.0,85,1,0
1,5,3,5,0,5,1.0,87,1,0
1,5,3,5,1,3,1.0,84,1,3
1,6,0,1,0,2,1.0,77,1,1
1,6,0,2,0,1,1.0,83,1,0
1,6,0,2,0,2,1.0,84,1,1
1,6,0,2,0,4,1.0,87,1,0
1,6,0,2,0,5,1.0,94,1,2
1,6,0,3,0,2,1.0,80,1,0
1,6,0,3,0,4,1.0,84,1,0
1,6,0,3,0,5,1.0,83,1,0
1,6,0,4,0,1,1.0,88,1,1
1,6,0,5,0,3,1.0,83,1,0
1,6,0,5,0,4,1.0,86,1,0
1,6,0,5,0,5,1.0,88,1,1
1,6,1,2,0,1,1.0,88,1,1
1,6,1,2,0,3,1.0,93,1,1
1,6,1,3,0,5,1.0,81,1,1
1,6,1,4,0,2,1.0,84,1,1
1,6,1,4,0,3,1.0,85,1,0
1,6,1,4,0,5,1.0,83,1,2
1,6,1,5,0,5,1.0,89,1,0
1,6,2,4,0,1,1.0,87,1,0
1,6,2,4,0,3,1.0,86,1,2
1,6,2,5,0,2,1.0,82,1,0
1,6,2,5,0,3,1.0,90,1,0
1,6,2,5,0,5,1.0,87,1,0
1,6,3,4,0,3,1.0,87,1,1
